Id,Open Date,City,City Group,Type,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,revenue
2698,06/16/2012,Kocaeli,Other,FC,1,2,3,5,3,1,1,4,4,5,3,4,5,0,0,0,0,0,5,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1877651.123
2699,02/19/2004,Manisa,Other,FC,4,5,4,3,1,4,5,4,4,5,1,5,5,0,0,0,0,0,2,1,1,1,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,4092453.33
2700,05/01/1997,Aydın,Other,IL,2,4,4,4,2,3,5,5,5,5,1,5,5,0,0,0,0,0,1,4,1,3,1,0,0,0,0,3,2,0,3,0,3,0,0,3,0,4112904.86
2701,03/16/2007,Batman,Other,IL,2,5,4,4,2,2,5,4,4,5,3,4,5,2,2,0,1,4,4,2,1,3,1,1,4,0,0,3,1,0,2,4,3,0,4,3,3,4232601.932
2702,06/01/2010,Manisa,Other,IL,2,5,4,4,2,5,5,5,5,5,3,4,5,3,4,4,3,3,3,1,2,2,5,0,0,5,3,3,3,0,3,4,0,1,0,0,0,4308134.432
2703,12/02/2007,Erzincan,Other,FC,2,4,4,4,1,3,10,5,5,5,1,5,5,0,0,0,0,0,2,1,2,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3301309.915
2704,01/16/2009,Aydın,Other,FC,4,5,4,4,1,2,5,4,5,5,2,4,5,0,0,5,3,0,25,5,5,4,5,3,0,3,0,10,2,4,1,4,0,4,4,0,0,4712200.701
2705,01/03/2013,Eskişehir,Other,FC,4,4,5,4,2,1,5,4,5,5,3,5,5,0,0,0,0,0,2,5,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1919217.644
2706,10/17/1995,Ankara,Big Cities,IL,4,5,4,4,1,2,5,4,4,4,5,3,4,3,4,3,1,4,1,5,5,1,3,0,5,5,3,2,2,5,1,0,2,3,2,0,0,7261211.678
2707,08/01/2000,Bursa,Other,FC,3,6,4,4,2,1,5,10,5,5,4,10,5,0,0,0,0,0,5,15,3,5,1,4,0,0,0,3,2,0,0,0,0,0,0,0,0,5343612.595
2708,05/04/2012,Muğla,Other,IL,3,4,5,3,2,2,5,3,4,5,5,2,3,3,2,3,1,3,5,5,3,1,5,1,1,3,4,2,3,5,5,4,3,4,4,5,1,4198309.598
2709,03/24/2009,Adana,Other,FC,2,4.5,4,7.5,6,2,10,8,5,10,10,10,5,6,4,12,3,4,25,4,6,1,10,1,2,1,4,5,3,4,1,3,1,18,4,3,1,4402373.69
2710,12/07/2004,Artvin,Other,FC,1,5,3,4,2,1,5,4,4,4,3,4,4,0,0,0,0,0,5,5,2,2,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4366006.694
2711,01/22/2011,Sivas,Other,IL,2,3,4,4,2,3,5,5,5,5,3,5,5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3363330.12
2712,05/12/2013,Bursa,Other,FC,3,6,6,4,4,4,10,4,4,10,3,10,7.5,0,0,0,0,0,4,1,1,4,20,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2780983.213
2713,12/20/1997,Mersin,Other,IL,3,5,4,4,2,2,5,4,5,5,5,2,5,2,4,5,3,4,3,5,5,2,1,3,5,4,0,3,2,5,0,0,2,5,4,5,3,4078619.271
2714,08/18/2012,Antalya,Other,FC,2,5,4,4,1,2,5,4,4,5,4,4,5,0,0,0,3,0,3,5,2,4,1,1,0,0,0,3,3,4,1,0,1,0,0,0,0,3873678.933
2715,02/07/2009,Zonguldak,Other,FC,2,3,5,3,1,5,5,5,5,5,1,5,5,0,0,4,0,0,1,3,1,1,4,0,0,0,0,2,3,0,1,0,0,0,0,0,0,3439725.62
2716,07/20/2007,Adana,Other,FC,4,3,4,4,2,2,5,5,5,5,1,5,5,0,0,0,0,0,5,1,1,2,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2862798.802
2717,05/12/2013,Manisa,Other,FC,3,3,4,4,2,2,5,10,10,4,3,4,4,0,0,0,0,0,20,1,3,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2030483.985
2718,08/11/2010,Tekirdağ,Other,FC,2,3,4,5,2,2,5,4,4,4,3,4,5,0,0,5,0,0,2,1,2,3,1,3,0,0,0,2,3,0,0,0,0,0,0,0,0,3748360.357
2719,06/23/2009,Eskişehir,Other,IL,2,3,4,3,2,2,5,4,5,5,4,5,5,0,0,3,1,4,2,5,3,2,3,2,5,5,0,3,3,0,0,2,2,3,4,4,0,4338934.742
2720,05/12/2013,İstanbul,Big Cities,FC,4,4,4,4,2,2,5,5,4,5,1,4,4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1990158.857
2721,03/02/1998,Adana,Other,IL,4,5,4,4,2,3,5,5,4,4,4,4,3,0,4,4,4,4,3,5,2,3,4,0,0,0,5,5,3,0,1,0,3,4,4,0,0,5122298.023
2722,07/30/2010,İstanbul,Big Cities,IL,5,7.5,6,4,2,2,5,3,4,5,10,2,5,0,8,0,0,0,5,4,5,5,5,10,0,0,0,5,0,5,3,0,0,30,0,0,4,3856431.129
2723,07/12/2013,Düzce,Other,FC,4,3,3,4,2,1,5,3,5,4,2,3,4,0,0,0,0,0,3,5,2,4,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2657336.78
2724,10/17/1995,İstanbul,Big Cities,FC,4,5,4,6,1,6,10,4,4,4,5,3,4,3,4,0,1,0,5,5,5,1,3,0,5,0,3,2,2,5,0,4,2,3,2,4,0,7793136.472
2725,04/04/2008,Denizli,Other,IL,12,5,6,6,2,2,10,8,10,10,5,10,5,15,0,5,15,0,5,5,6,5,25,2,0,2,7.5,5,0,20,3,5,4,4,4,16,3,4582984.975
2726,06/01/2012,İstanbul,Big Cities,FC,2,5,4,4,2,2,4,4,5,5,3,5,5,0,0,0,0,0,4,3,1,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4252538.013
2727,06/01/2012,Manisa,Other,FC,2,5,4,4,1,2,5,5,5,5,2,5,5,1,2,4,1,3,3,3,1,1,1,2,4,4,0,2,3,5,5,5,2,0,5,4,3,4111206.369
2728,12/04/2012,Antalya,Other,IL,3,4,3,4,2,2,5,5,4,5,1,5,5,0,0,0,0,0,3,5,1,1,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3721294.901
2729,03/18/2011,Sakarya,Other,IL,12,7.5,6,4,2,3,5,10,10,10,2,10,7.5,0,0,0,0,12,5,15,3,2,4,0,2,0,2.5,2,7.5,0,3,0,4,18,12,12,0,4135568.823
2730,01/05/2000,Ankara,Big Cities,FC,5,5,4,4,2,2,5,4,4,4,4,4,4,0,0,0,0,0,3,1,1,3,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8771339.517
2731,04/22/2010,İstanbul,Big Cities,FC,3,5,5,3,1,5,5,5,5,5,2,5,5,0,0,0,0,0,2,5,3,2,2,3,3,0,0,3,3,5,1,5,0,4,4,0,0,4475022.841
2732,11/05/2009,Erzurum,Other,FC,3,5,4,4,2,3,5,5,5,5,2,5,5,0,0,4,3,4,5,5,2,2,3,5,4,3,4,2,3,5,5,4,0,4,4,3,1,5110058.102
2733,07/31/2013,İzmir,Big Cities,IL,4,3,4,4,2,2,5,4,5,5,3,5,5,0,0,0,0,0,5,5,2,1,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2703774.011
2734,04/22/2010,Düzce,Other,IL,4,5,5,3,1,3,5,5,5,5,2,5,4,0,3,0,0,0,5,5,3,5,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,4091248.324
2735,08/26/2000,Adana,Other,DT,4,5,5,4,1,5,5,4,4,5,3,4,5,0,0,0,0,0,4,5,1,4,1,0,4,0,0,5,3,0,0,0,0,0,0,0,2,7207397.913
2736,12/23/2005,İstanbul,Big Cities,IL,5,5,4,4,1,4,5,5,4,4,2,4,4,5,5,4,4,4,5,5,3,4,2,5,3,0,4,5,2,5,4,0,5,0,5,5,4,5132088.643
2737,02/19/2004,Tekirdağ,Other,FC,2,5,4,4,2,4,5,5,5,5,1,5,5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4951844.529
2738,07/18/2011,Balıkesir,Other,IL,4,5,4,3,1,3,5,5,5,5,1,4,5,2,2,3,1,4,3,2,1,4,1,0,0,1,0,1,3,4,3,3,2,3,0,3,1,3257422.883
2739,06/06/2013,İstanbul,Big Cities,IL,2,5,4,5,1,3,5,4,4,4,5,4,5,0,0,0,0,0,4,3,2,2,4,0,0,0,0,3,3,0,0,0,0,0,0,5,0,2662144.045
2740,09/15/2007,İzmir,Big Cities,FC,6,2,5,2,6,1,10,3,4,5,1,10,7.5,3,0,0,0,0,1,3,3,1,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,4024362.562
2741,12/03/2012,İstanbul,Big Cities,IL,3,5,4,5,2,2,5,4,5,5,1,5,5,0,4,4,0,4,3,5,2,3,4,3,4,0,3,3,1,5,0,0,2,0,4,4,3,2651097.962
2742,08/13/2011,Trabzon,Other,FC,1,2,3,4,2,1,1,4,5,5,4,5,5,1,0,0,0,0,3,4,1,1,1,0,0,0,0,2,3,4,0,4,4,0,0,3,0,3231240.57
2743,09/13/1999,İzmir,Big Cities,DT,12,4,4,6,4,4,10,10,5,10,1,10,5,0,0,0,0,0,10,15,1,4,2,10,0,0,0,10,7.5,15,0,0,4,24,0,16,2,4619933.03
2744,08/20/2011,Ankara,Big Cities,FC,3,2,5,3,1,1,1,5,5,5,2,5,5,0,0,0,0,0,1,3,1,3,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3007351.795
2745,08/01/2010,İstanbul,Big Cities,FC,4,5,4,4,1,5,5,4,5,5,3,5,5,0,0,0,2,0,1,1,2,4,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4618069.701
2746,08/14/2009,Antalya,Other,FC,4,5,4,4,1,2,5,5,5,5,4,5,5,0,0,0,0,0,3,5,2,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5378734.813
2747,07/05/1997,Antalya,Other,FC,1,2,4,4,2,1,1,4,5,5,3,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3745930.619
2748,11/25/2008,Konya,Other,IL,4,5,4,4,4,3,5,4,5,10,3,5,7.5,0,4,4,5,5,5,5,1,5,4,4,4,4,5,5,2,0,1,3,0,3,4,4,0,5087745.966
2749,08/11/2007,İzmir,Big Cities,IL,5,5,4,4,2,2,5,4,4,4,3,4,4,4,2,5,5,0,4,5,1,3,2,5,4,4,5,3,3,5,1,1,2,3,5,5,2,4744817.961
2750,09/09/2010,İstanbul,Big Cities,FC,4,4,4,4,2,2,5,5,5,5,2,5,5,0,0,0,0,4,4,2,5,1,1,0,0,0,0,1,2,0,0,4,0,0,0,0,0,3333712.035
2751,02/07/2007,İstanbul,Big Cities,FC,3,5,4,4,2,2,5,5,5,5,1,5,5,0,0,0,0,0,2,3,1,2,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5277770.553
2752,01/23/2009,Muğla,Other,FC,2,5,4,4,2,2,5,4,5,5,3,5,5,0,0,4,0,4,4,5,1,1,1,0,2,0,3,3,2,0,1,3,0,4,1,3,0,5454379.653
2753,09/09/2005,Antalya,Other,IL,4,5,5,4,2,2,5,5,4,5,2,5,5,4,4,3,5,4,3,4,2,3,2,3,2,2,4,2,3,5,3,4,4,4,0,5,2,4152947.084
2754,04/08/2010,Ankara,Big Cities,IL,9,7.5,4,6,1,6,10,10,5,5,2,10,5,0,3,0,2,0,10,5,6,2,15,0,0,1,1,7.5,5,0,0,0,0,0,4,4,0,4266027.526
2755,01/20/2012,İstanbul,Big Cities,IL,12,7.5,6,7.5,4,8,5,6,8,8,10,6,6,9,8,12,9,9,25,15,15,4,25,10,8,7.5,2.5,12.5,2.5,20,12,10,2,18,12,16,4,4135493.26
2756,12/28/2011,Çorum,Other,FC,4,5,4,5,2,1,5,4,5,5,5,5,5,0,0,0,0,0,5,5,3,5,5,0,0,2.5,0,5,3,0,0,0,6,0,0,0,0,4671043.255
2757,02/19/2010,Adana,Other,IL,4,5,4,4,1,2,5,5,5,5,2,5,5,3,4,0,0,0,5,5,1,3,2,2,3,2,0,2,3,0,0,5,0,0,0,0,0,4026203.331
2758,06/01/2009,Antalya,Other,FC,3,2,6,4,2,2,5,4,4,5,1,4,5,3,2,4,3,4,2,5,2,1,1,10,4,2,3,2,2.5,3,2,2,2,5,1,5,5,3266730.463
2759,04/14/2009,Tanımsız,Other,IL,6,6,4,6,4,2,10,8,8,10,10,8,7.5,6,4,12,3,12,5,2,3,2,10,0,6,10,12.5,5,7.5,15,6,10,6,12,12,12,6,4451670.264
2760,05/01/1998,Muğla,Other,FC,4,5,4,5,2,4,10,4,4,4,4,3,4,0,0,0,0,0,5,5,4,5,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5513693.642
2761,02/19/2010,Çanakkale,Other,FC,2,5,4,4,2,2,5,5,5,5,2,5,5,0,0,0,0,0,5,5,1,1,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4200045.813
2762,08/07/2013,İstanbul,Big Cities,FC,6,4.5,6,6,2,2,2,6,8,8,10,6,6,0,0,0,0,0,10,12,6,2,10,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,3262213.44
2763,09/04/2009,Ordu,Other,IL,4,5,4,5,3,2,1,2,4,5,4,3,5,3,3,4,2,4,5,3,3,1,3,1,1,1,1,5,0,3,2,3,2,3,4,4,1,4913897.263
2764,05/02/2008,Kocaeli,Other,FC,12,7.5,4.5,4,4,4,10,8,10,10,5,10,6,0,0,0,0,0,5,5,3,3,15,0,0,0,0,7.5,7.5,0,0,0,0,0,0,0,0,4705362.425
2765,12/21/2012,Ankara,Big Cities,FC,4,5,3,5,2,2,5,4,4,5,3,4,5,0,0,0,0,0,2,1,1,4,2,0,0,0,0,2,3,0,0,0,0,0,0,5,0,2703331.243
2766,07/30/2010,İstanbul,Big Cities,IL,5,3,4,4,2,2,5,4,4,4,5,4,4,4,0,4,5,4,3,5,1,3,1,0,2,2,0,1,3,0,0,4,0,0,4,4,2,3937475.412
2767,01/01/2000,Balıkesir,Other,IL,3,5,4,4,2,5,5,5,5,5,2,5,5,2,2,2,1,3,2,1,1,1,1,4,1,1,5,1,3,0,4,5,2,3,4,3,5,5618009.063
2768,01/31/2012,Şanlıurfa,Other,FC,3,4,4,4,2,5,5,4,4,5,1,5,7.5,1,0,2,1,5,2,15,1,1,1,2,5,2,5,5,3,1,3,2,2,2,12,3,3,4377731.426
2769,09/26/2009,İzmir,Big Cities,FC,4,5,4,4,2,1,1,4,4,5,1,4,5,0,0,0,0,0,3,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4714317.713
2770,06/08/2000,İstanbul,Big Cities,FC,3,5,4,4,2,2,5,5,4,5,4,4,5,0,5,0,4,0,2,5,3,2,1,0,4,1,0,2,3,0,0,0,0,3,0,0,5,6786004.241
2771,06/30/2001,Bursa,Other,IL,2,4,4,3,2,3,5,5,5,5,2,5,4,0,0,0,0,0,3,1,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4829631.359
2772,01/04/2014,Ankara,Big Cities,FC,1,5,4,4,2,3,1,4,4,4,4,4,5,0,0,0,1,0,5,3,1,1,1,0,0,0,1,2,3,0,0,0,0,0,0,4,0,2419746.431
2773,10/28/2012,Ankara,Big Cities,FC,4,5,4,4,2,3,5,4,4,4,3,4,4,1,2,2,1,4,4,5,2,3,3,5,5,5,4,4,2,1,1,1,2,3,1,3,5,3270899.228
2774,07/04/2011,İstanbul,Big Cities,IL,4,5,4,5,2,3,5,4,5,5,2,5,5,2,0,0,0,0,2,5,4,4,5,2,0,0,2,2,2,0,2,0,0,0,4,3,0,4379821.788
2775,06/18/2007,Kırşehir,Other,FC,3,3,4,4,2,2,5,5,5,5,2,5,5,0,0,0,0,0,3,4,2,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3449822.138
2776,11/22/2012,İstanbul,Big Cities,IL,4,5,4,4,2,2,5,5,4,4,4,5,4,3,0,4,0,4,3,5,3,3,1,0,3,0,2,2,2,0,0,3,4,3,4,3,0,3104310.232
2777,07/16/2012,İstanbul,Big Cities,FC,3,4,4,4,2,2,5,4,5,4,3,5,5,0,0,0,0,0,4,5,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2241903.371
2778,10/06/2010,İstanbul,Big Cities,IL,4,5,4,3,2,4,5,4,4,4,1,3,5,2,2,4,3,4,2,4,2,3,1,5,2,5,3,3,1,3,2,4,3,4,4,3,4,3956032.251
2779,06/15/2010,Erzincan,Other,IL,2,4,5,3,4,2,3,8,4,4,10,2,6,3,10,12,1,12,25,15,6,3,25,6,6,7.5,2.5,2,3,20,3,3,2,18,12,20,1,4087225.189
2780,05/07/2010,Muğla,Other,FC,2,4,4,3,1,2,2,5,4,4,5,2,3,3,0,3,0,5,2,1,3,1,1,3,0,0,4,1,3,0,5,3,2,3,4,5,1,3444124.243
2781,02/16/2010,Isparta,Other,FC,3,4,4,4,2,5,5,4,5,4,5,5,5,1,0,0,1,5,2,3,2,1,1,2,5,2,5,3,3,1,0,2,0,2,0,3,0,4151484.119
2782,10/18/2012,İstanbul,Big Cities,IL,4,2,4,5,2,3,5,5,5,5,2,5,5,2,2,4,1,4,5,3,1,1,2,1,1,1,1,2,3,3,3,4,3,3,4,4,1,3154860.641
2783,05/18/2011,Tekirdağ,Other,FC,2,3,4,4,1,2,5,4,4,5,5,4,5,0,0,0,0,0,5,5,5,3,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3193958.983
2784,06/29/1997,Düzce,Other,FC,6,6,5,4,1,5,5,10,10,10,5,10,5,0,0,0,0,0,3,5,9,1,5,0,0,0,0,2.5,7.5,0,1,0,0,0,0,0,0,5644817.249
2785,01/20/2012,Bolu,Other,IL,15,7.5,3,7.5,3,8,10,6,8,8,10,6,6,15,0,12,9,0,25,15,15,5,20,10,10,10,0,12.5,2.5,20,3,10,4,0,12,16,4,4341404.175
2786,08/20/2011,Ankara,Big Cities,FC,12,4,4,4,1,4,5,5,5,5,1,8,7.5,0,0,0,0,0,1,15,9,4,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3126185.783
2787,03/27/2013,Edirne,Other,FC,3,3,4,4,2,2,5,5,5,5,2,5,5,0,0,0,0,0,3,3,2,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3143776.401
2788,01/17/2012,İstanbul,Big Cities,IL,12,7.5,6,6,4,2,10,10,10,10,4,10,7.5,9,4,12,0,12,20,15,1,3,25,2,2,2.5,2.5,5,7.5,25,3,15,4,18,12,12,6,3645754.138
2789,09/17/2009,Hatay,Other,DT,2,3,4,3,2,5,5,5,5,5,2,5,4,0,0,0,4,0,4,5,1,2,4,0,0,0,0,2,3,5,5,0,0,4,0,4,0,3434719.867
2790,05/30/2006,İstanbul,Big Cities,FC,15,5,4,4,1,5,5,4,4,4,4,4,4,0,0,0,0,0,3,5,3,5,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5375840.439
2791,07/07/2010,İzmir,Big Cities,IL,2,7.5,4,4,1,4,5,4,5,5,3,4,7.5,3,4,15,3,12,3,5,15,3,5,3,4,3,2.5,3,3,1,15,5,6,18,12,16,1,3260288.369
2792,11/13/2009,Bursa,Other,FC,3,4,3,5,2,1,5,5,5,5,1,10,5,0,0,0,0,0,4,5,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3007276.837
2793,07/17/2009,Antalya,Other,IL,4,5,3,5,2,2,5,5,5,5,1,5,5,3,2,4,3,0,3,4,1,2,1,1,1,1,3,2,3,0,0,3,0,4,4,3,4,4342214.095
2794,10/06/2010,Kocaeli,Other,IL,4,5,4,4,2,2,5,3,5,5,1,5,5,0,2,0,3,0,5,5,2,3,1,4,2,0,4,3,3,3,0,3,4,0,4,0,0,3244140.538
2795,12/18/1998,İstanbul,Big Cities,IL,4,5,4,4,2,2,5,4,4,4,3,4,3,2,3,2,2,5,5,5,3,5,4,1,4,1,2,2,1,4,3,5,3,4,0,4,3,5483808.678
2796,08/11/2007,İstanbul,Big Cities,IL,5,5,4,4,2,2,5,4,4,4,3,4,4,4,2,4,5,4,4,5,1,3,2,5,4,4,5,3,3,5,1,0,2,3,5,5,2,4744817.961
2797,09/01/2010,Bursa,Other,FC,1,3,3,5,2,1,1,4,4,5,3,3,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3688120.148
2798,04/22/2008,İstanbul,Big Cities,FC,4,4,4,5,2,2,5,5,5,5,2,5,5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3776249.012
2799,12/23/2005,Kocaeli,Other,IL,3,5,4,4,1,3,5,5,4,4,4,4,4,3,4,4,0,0,5,3,2,4,3,3,3,0,4,2,2,0,0,0,5,5,5,5,4,3614003.205
2800,07/05/1997,Muğla,Other,FC,1,2,6,6,2,1,10,4,8,5,10,6,5,0,0,0,0,0,1,12,1,1,10,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4461617.445
2801,05/01/2010,Aydın,Other,FC,2,5,4,3,2,2,5,4,4,5,4,5,5,0,0,0,3,0,3,4,1,2,1,0,2,0,0,3,3,0,0,0,0,0,0,0,0,4416480.167
2802,09/26/2009,Yalova,Other,FC,1,2,4,4,2,1,5,4,4,5,1,5,5,0,0,0,0,4,1,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,4,0,1,2946562.127
2803,03/24/2008,Balıkesir,Other,FC,3,3,5,3,2,2,5,4,5,5,3,5,5,0,0,0,0,0,5,1,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3719312.064
2804,11/22/2009,Antalya,Other,FC,4,4,4,4,2,2,5,5,5,5,2,5,5,0,1,4,0,0,4,4,1,2,1,0,0,1,0,2,3,0,1,3,2,0,0,0,3,3363007.804
2805,06/20/2011,İstanbul,Big Cities,IL,4,5,5,3,1,5,5,4,5,5,2,5,5,0,4,5,5,4,5,5,2,4,1,4,3,3,0,5,3,5,0,5,3,4,0,4,0,4924332.827
2806,03/09/1998,İzmir,Big Cities,IL,3,5,4,5,4,3,5,5,4,5,2,3,4,0,0,0,2,4,4,4,3,2,2,0,0,2,1,3,1,3,3,0,0,0,4,4,4,4809198.38
2807,09/13/1999,Tekirdağ,Other,DT,2,3,4,4,1,2,5,4,5,5,1,5,5,0,0,0,0,0,2,3,1,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4658652.334
2808,07/04/2009,İstanbul,Big Cities,FC,1,2,4,3,2,1,1,5,5,4,2,5,4,3,0,3,3,3,5,2,1,2,1,0,0,0,2,5,3,3,2,0,3,4,4,4,3,3917590.25
2809,10/28/2008,Antalya,Other,IL,12,5,4,6,2,1,3,10,10,5,3,10,5,0,4,0,0,0,3,9,3,2,3,0,5,3,0,4,3,5,2,3,0,0,1,0,1,4705203.84
2810,06/01/2012,Antalya,Other,FC,2,2,4,4,1,2,5,4,4,5,3,4,5,0,0,0,0,0,4,3,2,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3418830.741
2811,07/28/2000,Adana,Other,DT,2,5,4,4,2,3,5,4,5,5,2,5,4,2,3,3,3,5,5,3,3,3,5,3,3,1,3,5,0,4,1,3,3,4,2,3,1,6696396.518
2812,07/22/2010,Niğde,Other,DT,2,3,4,4,1,2,5,5,5,5,2,5,5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,1,3,0,3,0,0,0,0,3,0,3203727.648
2813,04/01/2000,İstanbul,Big Cities,FC,4,2,4,4,2,2,5,4,4,5,3,5,5,0,0,0,0,0,1,5,3,3,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5292781.161
2814,11/22/2007,İstanbul,Big Cities,FC,6,4.5,6,6,2,6,5,10,10,10,10,10,7.5,0,0,0,0,0,5,6,6,1,5,8,0,0,0,5,7.5,0,0,15,0,0,0,0,0,5855378.921
2815,03/07/2010,Ankara,Big Cities,IL,6,6,4,6,2,3,10,10,10,10,3,10,7.5,6,4,3,3,3,3,6,1,1,1,4,4,5,2,2.5,7.5,3,9,15,2,18,4,12,6,4619945.175
2816,01/04/2014,Adana,Other,IL,4,5,4,4,1,3,5,5,5,5,2,5,5,0,0,0,0,0,5,4,1,3,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2704624.467
2817,07/05/1997,İstanbul,Big Cities,IL,1,5,4,5,1,4,5,4,5,4,3,3,5,0,0,5,5,0,5,5,4,5,4,5,4,0,0,5,3,3,5,2,2,0,0,0,1,6245803.07
2818,08/23/2013,Konya,Other,FC,12,7.5,6,4.5,1,4,10,8,10,10,6,4,7.5,3,0,0,0,0,25,5,15,4,25,0,0,0,0,3,1,0,0,0,0,0,0,0,2,3327973.958
2819,03/07/2010,Ankara,Big Cities,FC,4,5,4,5,2,3,5,4,4,4,5,4,4,0,0,0,0,3,5,5,1,2,5,0,0,4,0,3,3,3,5,0,0,0,0,0,3,4244527.438
2820,08/03/2012,İstanbul,Big Cities,FC,4,5,2,5,2,2,5,4,4,4,3,4,4,0,0,0,0,0,4,2,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3757972.592
2821,12/16/2009,İstanbul,Big Cities,IL,3,5,4,4,2,2,5,3,4,4,5,5,5,0,4,3,2,3,4,5,3,5,5,5,0,0,2,2,1,0,0,0,3,0,4,3,1,4347473.688
2822,11/26/2009,Zonguldak,Other,FC,4,5,5,4,1,4,5,4,5,4,3,5,4,3,0,4,0,0,5,2,2,3,2,0,4,3,2,2,3,2,1,0,0,0,5,4,2,4654204.101
2823,08/07/2013,İstanbul,Big Cities,FC,6,4.5,6,4,2,2,2,6,8,8,10,6,6,0,0,0,0,0,10,12,6,2,10,2,0,0,0,5,7.5,0,0,0,0,0,0,0,0,3229539.743
2824,12/03/2013,İstanbul,Big Cities,FC,4,5,4,4,2,2,5,5,4,5,4,4,5,0,0,0,0,0,3,4,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2772057.365
2825,05/05/2007,Zonguldak,Other,FC,1,3,5,2,1,2,1,4,5,5,1,4,5,0,0,0,0,0,2,2,2,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4065937.689
2826,02/01/2011,Gaziantep,Other,IL,2,4,3,4,2,2,5,2,5,5,2,5,5,0,0,0,0,0,25,1,2,2,1,0,0,0,0,2,2,0,15,0,0,0,0,16,6,3148118.447
2827,03/30/2002,Hatay,Other,FC,4,5,4,4,1,4,5,5,5,5,2,5,5,0,0,0,0,0,3,3,1,4,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5212003.023
2828,11/21/2009,İstanbul,Big Cities,FC,3,7.5,4,6,4,2,10,5,5,4,6,8,6,0,0,0,2,0,4,15,5,3,15,0,0,5,4,2,5,0,1,1,0,0,0,5,3,4304479.974
2829,03/06/2009,İstanbul,Big Cities,FC,3,3,4,5,4,3,5,5,5,10,4,5,5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,2,3,0,6,0,0,0,0,0,6,3643925.494
2830,02/26/2011,Muğla,Other,IL,6,4.5,6,4,2,2,5,6,8,8,1,6,5,0,2,3,0,4,3,12,1,4,1,0,1,1,0,5,3,0,0,3,0,0,4,0,1,4090195.759
